D (m),L (m),P (kPa),G (kg m-2s-1),Tin (C),Xe (-),CHF (kW m-2)
0.0038618141679820847,0.5072370862286478,13628.02271755988,4539.190545872358,201.81508664741668,-0.08880554680320615,5247.225878657591
0.007636436666075393,0.9866045514379894,2035.9985482019629,2009.8263562108405,158.56405725111685,0.37795348084360136,3621.3830865828772
0.014796961009092283,2.4673264658060665,5000.717337674473,2172.8495048964332,216.89332768971414,0.2562395310193439,2358.21067118237
0.00809817038325422,0.9586699189612873,6666.995606785467,4000.877168584064,262.1087070252691,0.14520955457425294,3034.3828896374253
0.008228555126945232,1.0340669692054179,10090.762718996048,2007.4776812146335,297.033806348291,0.28944364868198785,1680.1222189298612
0.007963021443218353,1.5471393768972495,7859.256797583664,1723.9368882843307,250.2024408211067,0.44293510767867617,1522.5896381828968
0.009858420440263171,1.032668517909021,991.9091165671352,305.7829795052302,56.74558613700043,0.711210388930224,1489.6295485968442
0.008051950061499674,2.002734310394229,17354.00021542131,5327.977523334877,328.29689074260585,0.16436800142004757,2070.5172830233073
0.009801464060569485,1.0255730000438867,13667.141289858266,432.50613153210094,103.5351095774965,0.366272238129562,1585.7653723117976
0.012671551525437077,1.9025006664837805,5069.64903615084,1984.6258445624542,154.22121189897365,0.24054337034248716,2975.6410923742774
0.007445652801372652,0.5773454163772593,7011.161246903054,2828.3074463262155,260.90314352044174,0.15268810690090412,3851.6087293915143
0.008390559977143618,5.19150573845319,15661.981414901711,1800.1073877170681,271.1334413526868,0.3245223064348331,531.3367105066621
0.013238030919668516,4.37584180859892,6905.617060462835,680.659263341999,244.97319381215513,0.8047731979257428,735.8102828334653
0.010003069918305876,1.941109480937123,15907.51210533572,530.1471337870165,193.07956072839113,0.39883343689478085,758.1339341362109
0.010836779619861405,3.059591760706894,6159.773366368039,1927.6568011404595,235.3654493842314,0.3888136321639162,1634.5230662185472
0.008151372624718245,1.0104466155441152,17320.280604254996,497.87192257713014,192.54943691990832,0.2121809163750015,1066.5075854270558
0.010117211750435305,2.9376381364265414,10269.879962629975,6013.935935347112,220.23271680787565,0.05298222099340083,2687.458692496963
0.010520181886096772,4.089675232614791,7993.74219750958,2015.435432663575,199.6201628926335,0.3821054204495042,1325.059105893814
0.010977259551499094,0.9939342204269832,15587.537457640949,2832.385383844466,244.64154934981735,-0.0901476654390417,3999.74363786211
0.008005040921991861,1.6021199849479928,12631.322965603003,1610.511359966572,167.68275154683232,0.1363957435371703,1976.6738483019544
0.009735024727439898,1.0627716182705638,6752.853029178527,1796.10257277291,228.51271615911267,0.2067974759254154,2945.1299117329336
0.010188503652779284,0.9996325968145926,2652.622537499889,490.112052868702,68.42121078203982,0.772969447593902,2507.886873679883
0.005636858786076179,1.9807168495008205,15884.366835527537,3382.8067144140455,292.90236979022336,0.22865950991025993,1309.5536962732401
0.007878333637910928,1.5773901613303207,299.0675649418565,57.39344818530482,28.034106059719946,0.7397056850619947,154.00747074453992
0.008125084177091917,15.663910297627297,14073.01270090995,1519.6732159423752,199.6860168498313,0.368571165243129,227.87337014981205
0.015068371660652417,2.4474680937077857,4868.113893893604,2447.5487529796364,112.17112763091188,0.04884012258176842,2947.0935360425638
0.005899670968162708,1.9759267716868498,17768.656969118616,3442.299913532705,77.1153094565226,-0.02930429119453008,3339.453713545063
0.006160685488835797,0.8243921035047426,8075.908279543067,3415.222279710912,223.6208544899166,0.1262188631494993,3103.9793031514287
0.0065753325229385914,0.8918364610155618,6721.303536944906,1331.6167071833372,214.7833496252999,0.5777414540682018,2584.8605459077294
0.010025027899670977,1.0102526792733149,7354.913326603807,620.1931672327856,147.5316836252621,0.6246965334298307,2439.477210649049
0.005618299072167878,4.2197750519025226,14205.457553688882,4911.877007036431,73.6213088759177,0.08533052604044693,2363.8493446118237
0.010360973548698447,0.5713003021417014,1858.9614924464552,231.03633883904703,41.41829352074329,0.7181705701028933,2060.80076239417
0.007550176819524472,5.974371692696167,13779.549770702131,4069.856125407224,269.8096190703423,0.28794569969896944,906.2777461340347
0.010383303046569552,5.01550814150472,15337.68738724283,866.5306150719795,245.80003505010106,0.49801725836604105,423.85680952909433
0.010618224377464595,2.6316505631832405,2900.1758027443243,327.26878687210456,54.53582839908417,0.919255049959032,734.1155359140432
0.010134374729933535,3.2190685319691212,1588.5178164380532,272.9541352274676,132.25200089356804,0.9760471102471966,498.5048186248528
0.01044025640851318,0.601333706047556,1234.5064149141224,566.53080114585,59.49593763157296,0.5191334558972127,3893.3480373890216
0.005804301305407199,0.9379767369988037,9773.798708383241,4853.3337365885,202.79392708122234,0.029318940474104258,4160.291239041978
0.007876671939839193,1.5201110431190306,7835.239072592168,1646.8754856536746,169.00977855310603,0.36442858097212716,2185.6689348878444
0.012788400976920898,2.2427754507030673,2727.573785871684,727.7089854212926,47.99108915520781,0.6343061106385075,2004.117928931422
0.007900596454514996,0.7829942911165367,14660.429631671435,993.3709120140032,316.9440445616154,0.21886319949850372,1082.4934621288526
0.0038621110294279927,1.487622673628176,6609.690791911321,1592.8480202352785,94.26311394751303,0.6505963994711238,1972.1549616820441
0.01017296708891673,2.018675009272612,19280.267388077045,472.349372035768,100.7419108192065,0.2515754507765347,804.2765857814705
0.008079014389880415,2.931928432924413,16896.91666076803,989.4282387939787,142.6657724060117,0.2279832920443224,866.3231186459601
0.007998086566084011,1.0443983241667008,6875.92239771388,954.678244480949,268.01130103012645,0.6727027534675772,2179.985884582964
0.010688615776318036,5.842388714390744,11272.148254915783,512.8648778865487,231.52372167790446,0.6735042098681543,314.2187248241216
0.01058919180760453,1.9707724769741182,13476.170660783282,531.8478311926447,97.88227511745981,0.33542459479863806,1116.989984888922
0.008017897639433703,5.956989351564046,6673.223398351839,972.8698914821205,76.6689504060047,0.7775110769716083,669.76460643267
0.007983720554536498,1.0225416137011536,16766.049903646235,4065.203223085592,276.3647993607012,-0.055941487803178716,3439.39983306911
0.005467033443744773,2.853521180590515,5888.482184591068,4982.5220414553305,95.57479804249228,0.24357870792943379,2629.0772196310536
0.009381365496781457,5.360893506421643,6827.818400357974,2756.614229675981,240.93607699493919,0.423062306812089,992.1748181366329
0.010220009736708778,3.895268900775426,17051.82022045879,797.476888389905,162.40226961533446,0.31849262875868634,692.050037916143
0.008138497310523329,1.560436562317375,14863.675330156748,1571.9905914820392,301.852087619434,0.20802390373409166,1005.0174914561502
0.010086402579243354,3.030384239586768,17431.911146438153,1360.7984741366765,257.88943590059466,0.19730754503291306,842.2270071358095
0.00806954596565514,1.9120716431268538,2047.1368135003868,1976.4777108937897,209.62124838614295,0.4425154669865904,1776.316051383305
0.00921269540138854,1.7367322859593728,8186.747322991266,2698.7903968256396,213.55609996114802,0.1423829027910224,2300.5484070520088
0.0062210347563335135,0.7375960931765131,12840.122568476527,4146.729498924717,229.10571200310224,-0.015514689319443118,3666.862258776142
0.0057079890757296015,3.0569503679495655,14654.617180272291,1501.14578956407,322.2720985005484,0.4151982718388067,398.572409586667
0.011069028804560335,2.922952455668202,13749.456663239502,2741.1490392163864,264.354807971633,0.10807105535797111,1394.0826201391003
0.009807607100022202,0.9522276018635508,1389.952310769992,1137.6318961339673,111.33611033837924,0.41010657305824355,3361.3622342295384
0.013441755126601526,2.601672839410371,2829.666516635307,344.35506304681786,29.2352146781249,0.8057467203998503,957.0514148507332
0.008473987580985318,1.0196309696906218,5011.628948560886,2523.3169648092025,244.95998050186748,0.36065317995453766,3072.866381140785
0.010032818438381467,2.0435459974339216,14202.02387732942,1226.1807222471593,111.67732881124833,0.12271143013640368,1946.0006736752102
0.009675372192877238,0.6391553152675009,117.17496003514067,115.75820434829454,88.53463949232234,0.7722889172212376,846.9171113543854
0.00950175287169664,5.1938724065932425,19517.04395326598,986.2063743336759,337.1718283677235,0.45331900102560085,246.95152332204464
0.00579271333551047,1.9226023460155368,5651.5481046079785,3406.33694549228,187.72112934227954,0.33735216821609126,2229.7048361340767
0.0058068720922529165,5.9509097574454195,14420.575457167402,1496.558359852694,300.22551618481936,0.46654498926159194,281.81013832051224
0.008280713576600325,2.975800017850065,17064.094531321287,2154.4015881949913,71.96762756898802,-0.04601922242283986,1797.6979690486733
0.014686761125216321,5.974015125853691,15419.977293361471,1987.8439423925952,321.25402592689926,0.3187179112245798,601.8479953096063
0.007834936602348212,2.977052050432123,18446.364287454533,1847.3851078366567,309.4414459412458,0.31328953184402847,781.1859780921203
0.009897193721775896,1.9777135480402526,3221.9539197690774,586.9759651227365,91.45785257781434,0.7978466298834532,1532.852894525486
0.011160076518135614,6.129900971527782,15158.55533128805,2729.3651590481854,325.30680452989014,0.29092752205143896,609.7698018843874
0.005768111283101037,0.988755375773512,16024.648857033386,1518.9785211175272,299.04618126248727,0.2379993756432133,1087.5465445933314
0.015379018829945752,6.10675822643431,13592.590685578361,1037.0481584152794,269.9622545887906,0.4223932531468211,509.1599031842357
0.01063063774135183,1.0314702767751067,14399.17312936348,1455.7741648858216,228.11542615202393,-0.04174539224015514,2053.9500870920383
0.01052643825459531,0.9375421177634884,4225.643531706828,1703.7175771592208,37.94957296886639,0.14164594954498533,5041.654883651061
0.008020933800185854,3.0992971693814866,17710.48353996655,2821.665929438392,318.6259788587228,0.3014840726490871,973.9108612094252
0.00758955958576241,0.9499588929634604,14036.150480327957,2018.2929339928273,218.19896648512577,0.02301271941381512,2617.0070985066022
0.007683534306903516,2.929952574713792,9565.874651279368,3941.8048445031604,224.0306349968418,0.15847005614276843,1788.5675509227997
0.010141779244723911,5.004143309818081,14412.730213257117,5266.620594402728,326.5539205191469,0.28626645323719535,1089.5071789006536
0.013148822931766339,3.6608632318501364,4351.545067081306,1975.5308110800975,235.8239602181256,0.41048217505234813,1467.082599302856
0.007691135341769264,2.916909007850019,15053.762056136393,1981.247280720198,331.73458777605543,0.2759111214671518,675.4361351776463
0.008118396296211413,3.5093523421508532,14448.116623597378,2046.1026299500684,260.66936199771294,0.2569370353764764,853.9044111654146
0.007976945624066084,1.6241307736680555,9593.26613101299,999.9492956303762,209.3610549909302,0.4670469104147907,1586.8320523935613
0.005974210464672437,3.932503986892688,13980.299025395252,5148.970697344476,305.5046107730568,0.3087374157226648,1034.9206660393186
0.009439382933277155,1.7261369050297075,6997.920519305195,4077.220525381547,206.35823069624269,0.09507215793983682,2759.6406210915748
0.010167937134379313,1.0324234217666386,14350.24730491054,1978.8895854396171,197.1940366127597,-0.05510992797568218,3274.66867107367
0.010816979279110102,4.032589460463445,15089.034445361382,2659.8452671125306,310.3655470236121,0.2277294427476205,981.668110126174
0.010008495512839137,1.0008926841848724,1128.9070685688494,635.9990531671473,75.87817493950064,0.5295527450989618,2455.569201584452
0.007925798690367527,1.6106624210384184,14488.871857846407,3322.6279334225924,292.9898173856232,0.12131604978236941,1535.4733541997616
0.015233776313346936,6.035379859772084,16175.689224727887,1569.7767292130077,241.73123972774323,0.1632435388951238,747.841515679984
0.011093617420958575,5.9068880789819325,14300.087406380384,2964.2453349038856,256.33900276029374,0.21607304843439692,866.1892734802307
0.00838957118661909,2.952942597556206,6773.5255530416725,991.5464617341848,124.88139964997328,0.6602870598501169,1119.2366466550434
0.007923194852410165,1.997918906756793,2024.1231483719523,1315.8879795899327,109.43127041992771,0.5971272097334925,1939.468813282154
0.008018084192344729,3.0607337542949944,9469.919725660684,2014.852806431959,261.11742838213746,0.33791958812744144,950.1719058768349
0.008267174332319417,2.550256281228397,11602.186377015858,1981.6489006281352,162.55522232294854,0.18636689337435286,1569.0408013388383
0.009696320685189169,1.1981278080375817,114.07843193840415,120.98719627630695,79.19588434732161,0.9293170145337907,493.9890560971396
0.007636221412400665,1.642887494982646,8272.929192013997,3937.263136874014,228.14520546759934,0.11598623559800092,2490.7431133232403
0.005894191576881469,3.1809184084889712,14631.913188506875,1457.2442664171226,172.0340211402154,0.26114525038006525,789.2148907428909
0.011381436747779763,0.9844716610289148,7892.634926225468,1989.0195531044567,249.55065729510153,0.1732050836169696,2649.127037898955
0.005764103377838052,4.125299305248289,12000.571317540163,1582.0464284383495,222.36834996863408,0.4253651320288469,589.2596744091254
0.006271894922024148,0.8094454276943774,7969.4630343257695,5164.129204401124,263.96581284426367,0.07706839296010332,3016.5859767213324
0.00806934017105891,3.013204231778999,7253.366882966755,1474.2609536131097,188.1077500734741,0.5514155082816401,1345.1589912607317
0.008421047338172354,4.022931888162389,18055.11752889766,3835.2825361771766,262.71271948979063,0.23955066347704457,1717.6798960607512
0.010898433182465509,6.039447058979508,12845.389259019363,1053.6075399832616,137.5556194392166,0.4204905592873869,658.799271253598
0.005812358021955313,1.9732139831269684,17752.770651239654,3551.8310055380243,252.22578975443798,0.18373000351106633,1779.8154107532175
0.008276452676953285,0.9543043928564867,9645.509300347972,2024.655345216375,181.54385600007706,0.094812611755942,3068.0333243015166
0.013522364314665187,1.8461599951658993,9660.732499720354,1992.154692350846,217.95701262079032,0.1134154728118712,2061.80302494358
0.008058512171305088,0.386349512943614,471.17952533953786,4877.403690439466,32.45087710483272,-0.07377982958240976,8832.635150597687
0.007743179656081724,2.8627027346167733,17283.63467699788,507.3052691107422,148.5264120540789,0.5619038117375994,516.3970092285642
0.007709255076367036,6.259877628733186,17606.500951041136,517.7929563487695,317.2486783980858,0.5747693722578059,132.2220923929056
0.010134312568005194,2.0385633655920525,2141.10175178628,1025.007652157774,35.938495266886186,0.5146108914524338,2315.9118065489347
0.007886651259052687,1.0540282129873244,15671.097652631706,2653.9738192547993,323.77956393955975,0.11069123488116016,1656.7543992549734
0.007627677563230822,5.919686982021339,6659.795273185737,1964.9701743616752,73.32958868550546,0.4524293847653284,1084.1811860653888
0.008219299258218985,6.076582361121294,9525.418921077073,997.5700906564248,255.78235303425726,0.5289564845096746,355.3346626780249
0.010263208687172702,4.933080757382857,15702.655164414724,3690.9304441865484,306.03183298681046,0.3503823915191069,862.9751563254182
0.005887604996198136,0.9915669912134214,4237.854925733858,766.4574149501836,48.956487235567565,0.7750892423818019,2591.405909123682
0.008221912083899066,3.4962432997306427,14542.177827598789,2045.9771856144491,225.0860427652277,0.23309626582838888,999.6931061235003
0.010314865814595802,1.9678858873063658,9355.696397721269,3221.9873460148924,225.5916945455828,0.09401513908390205,2480.80207943591
0.008027379841560957,5.882744759349399,17718.9919811111,4951.848864812776,259.12594022117577,0.3422858667840389,1435.8547288273721
0.007754330250921644,2.21367767037738,1733.409734329779,855.0477153161465,138.0271861860515,0.6443118033525936,1219.0314304007493
0.009702855392670918,2.976836111631899,17098.9646001061,1802.3304914408002,269.3092867005201,0.20005739444459683,1145.658245571179
0.00916028905634543,1.6539989437171103,6916.25951980521,2117.284501868067,268.29174879364274,0.37082378551483836,2085.3680585059365
0.008190526916502827,5.312345106549481,14083.714430269512,2054.4329180000914,228.4499077403024,0.3080673820950741,677.9531841464997
0.00981233118954714,2.0237482120062444,14207.492678238752,706.4819692952767,96.07722068562522,0.3066934565750617,1301.0018579870741
0.011179964202240034,1.016308004637833,7752.831509093348,2042.2093187936227,127.08499552311734,0.012413555652133956,3736.261448521702
0.009871485182143902,1.4496148547418235,3864.8225735837873,936.5164472773268,104.42397297307173,0.5981539089395375,2488.492217522992
0.01162400663639931,1.730980142175832,6759.416939918631,4171.046418562828,261.8036737677214,0.15252840688643318,2300.074750248483
0.008360182349752235,3.5790182163992834,12616.640558588993,1983.002626816376,144.7695016463913,0.21564739521988555,1276.4600762214866
0.005925472309082033,4.123634014483821,17776.43885970454,4974.042651690024,339.8562163127996,0.41211286039585976,864.0340829625696
0.006130973317854656,1.5023375648613286,108.32979544554554,148.63919688691465,29.72996959234326,0.7454628057149812,320.5768270352152
0.007860870410274591,6.179641819774738,16116.43277724644,2126.3651335279874,118.77053435149796,0.271743562424059,881.6105681894729
0.00588625499513785,1.9367950662095805,5769.96715533326,3638.585456659668,237.86149147796152,0.3583221830855594,1876.7406163828919
0.008129112357679817,6.027075402925844,17843.246850805866,537.1233362461312,155.40091445597344,0.4859139251868999,247.5647116512548
0.008058693068312169,6.213665455000868,13993.09297845382,3887.947866640412,225.75592400199557,0.26071460231654864,1220.9856673881768
0.007818973795995355,3.4832847151117137,7927.4235476264685,2017.2621514940893,263.41250079775045,0.4938017402317987,974.075393912648
0.010323823129789318,3.909905937184873,20320.122329781043,976.5598530869781,226.51818312631067,0.23688016228648384,679.8761431008513
0.006226801802308105,3.1885811586420445,6971.163854080795,2963.6320518482776,223.3543406711769,0.369436687504181,1144.5223340272212
0.0031435054556902477,0.4872955797752251,4948.316970533185,2114.93554859426,57.54536342789171,0.3130601818204747,5232.661888108002
0.012363534152163347,0.9793554896446683,343.75852987962605,102.94529646097479,25.390139699805168,0.6678628722158384,645.5118794153442
0.009113554975232346,1.6446038050329375,7080.751766037187,4352.439795774487,223.89731383385617,0.09559022371854765,2758.353527977388
0.010256024667634091,2.045535715387206,5042.178713595406,2804.7403885994836,146.38460275586766,0.22968454964848992,3186.9373090885056
0.009492112955741384,4.951349362400118,11411.225057397158,4343.280303612003,222.81604425335902,0.14376288946546664,1575.2333807100465
0.00365907833046261,0.775278613566409,15125.1623252592,4796.336419034011,318.9957045264087,0.18703628758661553,1941.8993327081819
0.011034773917028166,5.759875410914724,9623.197912678343,1588.090509472186,208.78160581957536,0.36982319838066635,676.601156303799
0.010165746986325145,1.7617554920383949,2470.113157209838,303.13453399399003,56.85798722493556,0.8561295931025961,1005.1196525215096
0.007971667784793779,1.0012177507361164,6715.53011064937,3920.451889893886,115.15178460830876,-0.03578456827805068,5342.896771307351
0.007833702752528982,3.414782759294905,13092.30857418125,1986.2676253410834,303.66679746276986,0.3115748994447135,668.5491938866314
0.0079945046248981,5.715583524484293,14185.912817682276,2028.6821888266898,212.96359091038,0.2703145307705865,738.8699380836159
0.01070813282433597,6.00788606495624,13659.493976129714,1575.2709678343904,255.6918393165477,0.3008822254136281,560.0010517977745
0.008008732854552184,6.464347680777777,9573.47857464651,1048.1243306591589,268.68517935746684,0.5388990093063206,345.8036274076898
0.006135783607359059,4.943130838851877,17542.2041993258,4915.6955116254485,172.58119905810008,0.20492902979243613,1568.2227573713312
0.007407566529953548,3.712223051659315,9878.803193840016,3760.2877563934326,264.54012304078765,0.27162655524479096,1093.4385634306818
0.008089773576763416,3.618536943511954,7565.129540098221,2098.253988867052,94.99937090376166,0.39937065488551704,1672.1976038477003
0.008133998459005212,0.3938961035647524,477.59645949349385,4878.429417505625,68.83798568514692,-0.022024536997135562,7482.947441941818
0.01050713392416541,2.933802305166921,12196.093672214241,1563.5673056773917,324.8498172999542,0.36948209571685225,659.6781591750979
0.010363929309993756,1.004251507409197,16781.708414469384,669.8112922903722,105.97708646213664,0.1109613686802796,2138.533263815588
0.008072904088808614,2.0424865206013156,7211.194497221901,733.6822255812298,264.7085735013515,0.8154606428903557,1046.712171741405
0.009630314058075247,0.8979967509229685,1448.6933368506502,1239.2328533080001,110.06994960045719,0.41108704401665325,3465.486522774968
0.007796800487361358,0.25689307362240826,13600.522997611952,1516.0647412109245,221.44673939498915,-0.18815179898701606,4916.080305300621
0.009947512072991379,1.9546552904304293,13940.827451613577,4773.763482439996,327.38655015161044,0.20494391817063812,1772.9344805959845
0.00780965529179527,2.098423301599056,14056.592608750838,1591.7271140469538,241.61674123604368,0.252078265806016,1072.0797229409166
0.005876042801953975,0.7827661745067944,14431.205118847756,1595.0029409003403,290.41271838678506,0.16559019756880444,1493.833899877366
0.011627259265147447,1.3616286218918088,6716.855061487001,1705.5439915154425,260.7380337534954,0.31802402204587304,2351.5750609887373
0.008158195694768425,1.710328711659017,9737.24779594652,4196.6474067517875,273.0825466476861,0.14056401376303715,1825.7721313744155
0.00792740727524285,0.9883546954437631,620.1544042761702,149.71776569529288,76.82701985804555,0.8165651649444667,627.6459492756156
0.00827931732370908,0.9554530609465028,16297.698759069413,1033.1697453238642,308.9302108827737,0.18275929498155238,816.3025313986134
0.005429698968648721,0.6351524261538398,14104.062489817206,5196.935471903904,179.7040622812669,-0.15245996331562595,6893.991399372371
0.005523556733974567,2.0110015951867495,17641.893434862897,4308.598985024319,302.75221429218493,0.22716905603501147,1813.8559009824357
0.013037697877800401,1.4987712957220531,2792.561634607481,563.4065750370895,40.573642686380765,0.6784615236139668,2678.8429962220807
0.007680332155353594,0.9534963443798252,10242.965427381368,498.8475854220929,164.9414502988629,0.656872578576139,1492.3839313879992
0.011391627147189208,2.0406755522803564,5793.932427603098,1165.8675748057717,195.28569905443908,0.611313190973847,1935.2212950765895
0.00836437052138981,1.0468453359018055,15705.064352965257,1472.937978081649,326.9907824495075,0.1734013313866163,1124.0257144713466
0.006034617320194217,0.9890403534606368,1134.2495815504685,821.4057968848774,63.32864848803851,0.6247154875947146,2160.5661502744115
0.007748741364156334,5.110980900356368,15222.895532206383,2767.4293355577497,258.40754974536617,0.24334674068838613,787.8954946381439
0.006500148859454893,0.9011908403996097,10265.169023324164,5442.553044153139,192.95700680452453,0.008109413065299586,5903.018239933601
0.01108184731990113,1.8799105878278175,6954.875263784814,1373.7811267290454,250.96313850805853,0.45584054763722126,1936.1700804706354
0.010332073953394132,2.9671542543411404,15294.98400958353,1689.3355829688194,228.4864686960084,0.1964119495711688,1073.2631614214679
0.010728313825958211,1.9833912020066649,13846.528596818227,1025.4965884925552,182.12305389370167,0.20141407375280101,1365.1212702605512
0.00809807351007263,3.9701570648579745,18501.089482502586,3390.2104194027015,287.1745788097283,0.27230967896202596,1215.3297492606332
0.010054306467611112,4.772797976393538,13884.511560941386,6114.1441523094245,230.89927862383615,0.15874418360777384,2243.3521885053283
0.009325947532855402,3.076239690672049,7427.99169705695,964.415635080809,280.48717737942366,0.7291641124775344,839.651676523672
0.0039267849547512425,0.8081363664856404,10179.187309700328,4062.4182442227097,211.31858920595928,0.10788635792606772,3050.748958003957
0.007990771968264513,5.89550577903515,11967.650461079591,1038.546066644106,205.58568084288302,0.4666357779392491,406.3485700986883
0.008287191556794957,1.5412792252065572,2928.1796858994485,3192.406100881426,166.84653275730915,0.3150095596217326,3384.6741741753813
0.010105608013705764,1.946750469331874,6968.333208242492,2206.8103119872394,146.82914015737683,0.20510273852971542,2485.83546070981
0.01007747282314329,3.0839331748685783,11259.600569421227,2958.976998141162,213.35635513875818,0.11935591515682378,1679.722788604471
0.009044666219988399,0.38339830309570855,11825.109699767914,2071.601331182532,200.78801796265367,-0.1975031899576311,4933.590948715619
0.011131796258362915,2.035551616952071,6017.302893835795,536.9715779665387,194.45676157769287,0.8549134451674091,1249.5874434232608
0.005918418951121091,0.5104458117118508,312.71238350216305,101.26787286546428,45.407290237728475,0.6818190245626523,573.647754759868
0.010518824801605594,5.664023408926849,11730.830254034696,1522.4190942157102,164.50469354789746,0.34133965742977557,797.712827307312
0.008656106771318211,5.535609598023162,9971.136724819773,1985.4177485919756,252.34155492543516,0.3915781835002759,628.8914372819954
0.006413183166310692,1.0462973058481657,3962.0300942499216,811.7856406811169,53.86671414852951,0.7263082101983989,2795.84554201733
0.010353947993074816,3.7468718387870203,18671.836185526943,1105.7793154816327,214.27013176490857,0.23061169628795725,689.9432608691706
0.00999174552848481,2.1063350958001847,3191.506840366766,431.99375518845636,34.00436189049015,0.7858990014537444,1200.9199647885468
0.011099591326940422,6.137894450109243,15241.077551732978,1574.2557013971445,248.5420191587974,0.2823615514952179,572.438636965358
0.007766868051959902,0.2527552413011213,14096.031432157604,2929.665703701728,251.64586906158772,-0.22812924715280627,6284.968632575281
0.007928203398463333,3.3938184194220313,16434.607003872214,3082.2607936821582,334.3441748304593,0.33366923726507647,666.1536838044167
0.009912485692651398,3.739687994782522,18070.563147859757,3178.712461058159,321.9505823541498,0.22831400591498888,1096.1263243303192
0.013385672124116411,3.4807554345225293,14289.446688009704,1994.358421923072,301.84996610682583,0.23842604699231199,825.1880404091786
0.00969525345430648,2.0037007909908784,14180.102930138843,715.5760109207439,98.20709726605095,0.3095536085910076,1269.6743259814612
0.01263256238779153,3.5422791364839807,6267.909665351762,2583.3968250180615,265.8695060084549,0.3298347695614794,1398.3190497142482
0.010165374785744957,1.5925872961370264,9321.811425421123,1825.246395349993,134.33883046206677,0.1259908014015079,2948.7275714011757
0.007915556584781993,2.9565530830036173,2914.200425256716,1256.4067610468683,234.93881404799058,0.6239898897235712,970.5959482476147
0.012489695340349926,4.355686540127689,7052.00892507003,648.4821746582504,232.36503433363467,0.9215621039367259,715.3544743609382
0.009109799222393387,3.0090138614029653,11696.97805036514,4181.862312699946,267.2869428861048,0.15310895333755115,1298.7381991700875
0.005893590047738818,1.7829572902846758,6866.599188186453,1050.891656742278,209.8062276038268,0.9127690571257633,1420.3587783263679
